"[58, 55, 190, 91, 54, 349, 32, 55, 31, 68, 56, 96, 69, 50, 2, 38, 54, 46, 60, -2, -2, 118, 47, 17, 28, 50, 6, 151, 60, 387]","(False, '19분 15초')"
"[0, 47, 15, 82, 60, 5, 117, 63, 8, 103, 55, 11, 90, 33, 21, 85, -1, -1, 95, 25, 4, 1, 0, 1, 50, 58, 64, 65, 0, 1]","(True, '22분 16초')"
"[148, -2, -2, 59, -2, -2, 157, 38, 8, 126, 61, 114, 90, 56, 32, 36, 64, 22, 122, 50, 14, 121, 71, 7, 24, 67, 21, 4, 0, 1]","(False, '31분 36초')"
"[47, 47, 15, 144, -2, -2, 63, 27, 11, 28, 100, 1, 105, 100, 2, 107, 57, 69, 122, 33, 6, 55, 61, 168, 48, 45, 20, 116, -1, -1]","(False, '25분 40초')"
"[47, 38, 8, 99, 61, 130, 11, 64, 11, 134, 56, 9, 90, 51, 101, 38, 33, 6, 39, 55, 85, 140, 67, 6, 49, 55, 762, 93, 50, 4]","(True, '21분 32초')"
"[141, 80, 5, 37, 52, 97, 2, 70, 33, 51, 62, 21, 80, 50, 2, 33, -1, -1, 64, 56, 79, 118, -2, -2, 155, 100, 1, 93, 56, 16]","(True, '23분 0초')"
"[47, 69, 16, 64, 25, 4, 63, 53, 40, 103, 48, 128, 93, 51, 1219, 30, 54, 376, 139, 69, 13, 137, -2, -2, 120, 55, 49, 105, 0, 3]","(True, '16분 28초')"
"[87, 50, 4, 144, 43, 14, 63, 49, 41, 51, 74, 39, 125, -1, -1, 21, -1, -1, 37, 67, 43, 121, -1, -1, 28, 55, 75, 151, 67, 9]","(False, '32분 43초')"
"[68, 46, 57, 22, 0, 2, 58, 68, 19, 51, -2, -2, 97, 52, 27, 36, 58, 57, 91, 47, 17, 141, 58, 206, 145, 68, 34, 90, -2, -2]","(False, '15분 51초')"
"[33, 0, 1, 138, -1, -1, 1, 72, 29, 28, 55, 51, 65, 67, 3, 3, 55, 346, 139, 57, 37, 157, 47, 62, 119, 54, 57, 105, 55, 11]","(False, '20분 37초')"
"[121, 60, 5, 37, 56, 9, 117, 63, 8, 68, 79, 14, 151, 35, 23, 36, 65, 20, 139, 80, 15, 55, 57, 626, 48, -2, -2, 78, 70, 10]","(True, '22분 10초')"
"[46, 46, 13, 60, 52, 23, 10, 59, 117, 50, 55, 129, 80, 60, 130, 128, 46, 13, 144, 50, 2, 121, 76, 21, 8, 52, 111, 65, -2, -2]","(False, '21분 56초')"
"[98, 56, 45, 121, -1, -1, 91, 56, 9, 8, 55, 89, 93, 50, 54, 3, 50, 18, 144, 50, 14, 1, 55, 20, 49, 66, 156, 69, 89, 9]","(False, '33분 0초')"
"[110, -1, -1, 37, 69, 13, 1, 62, 69, 51, -2, -2, 52, -2, -2, 38, 52, 42, 139, 49, 49, 119, 62, 26, 133, -2, -2, 15, 63, 8]","(False, '23분 31초')"
"[42, 49, 180, 82, 50, 6, 1, 0, 1, 28, 43, 7, 69, 67, 3, 0, 75, 4, 64, 54, 13, 63, 52, 140, 24, 56, 158, 78, -2, -2]","(False, '22분 14초')"
"[121, 82, 11, 139, 59, 344, 117, 63, 8, 68, 55, 20, 78, 43, 14, 47, 57, 42, 37, 50, 2, 118, 66, 64, 106, -2, -2, 80, 0, 1]","(True, '15분 32초')"
"[135, 50, 32, 139, 89, 18, 0, 50, 8, 51, 70, 20, 90, 0, 4, 101, 64, 14, 121, -2, -2, 100, 57, 438, 130, 100, 1, 97, 65, 20]","(False, '23분 42초')"
"[38, 41, 61, 64, 55, 114, 42, 54, 417, 103, 50, 121, 80, 55, 145, 128, 69, 13, 122, 63, 24, 55, 71, 87, 28, 54, 602, 93, 55, 290]","(False, '23분 13초')"
"[33, 50, 2, 37, 65, 17, 36, 58, 36, 8, 46, 26, 52, -2, -2, 17, 56, 62, 139, 67, 6, 121, 0, 1, 50, 71, 14, 97, 59, 22]","(True, '23분 13초')"
"[58, 11, 9, 37, 58, 64, 54, -2, -2, 28, 100, 5, 52, 57, 44, 33, 67, 9, 59, 67, 3, 140, 53, 19, 68, 74, 35, 78, 38, 8]","(False, '28분 39초')"
"[58, 59, 27, 37, -2, -2, 137, 57, 107, 24, 71, 7, 65, 78, 23, 89, 56, 509, 45, 54, 13, 1, 66, 44, 51, 62, 159, 80, 54, 52]","(True, '16분 39초')"
"[47, -2, -2, 122, 69, 16, 137, 29, 7, 68, 58, 12, 78, 45, 11, 101, 79, 19, 153, 62, 26, 1, 62, 65, 51, 62, 34, 80, 55, 202]","(False, '27분 37초')"
"[3, 57, 51, 37, 22, 9, 137, 100, 2, 24, 55, 147, 80, 61, 18, 33, 52, 25, 144, 59, 17, 70, 57, 176, 28, 47, 59, 105, 67, 3]","(True, '23분 8초')"
"[33, 53, 36, 59, 56, 353, 32, 53, 133, 48, 42, 19, 80, 55, 121, 42, -2, -2, 95, 100, 1, 121, -1, -1, 28, -2, -2, 52, -2, -2]","(False, '27분 38초')"
"[144, 67, 12, 26, -2, -2, 81, 53, 143, 9, 49, 230, 15, 80, 5, 30, 59, 54, 53, 100, 4, 112, 100, 1, 126, -2, -2, 13, -1, -1]","(False, '31분 10초')"
"[98, 0, 1, 139, 55, 502, 121, 57, 14, 145, 50, 6, 80, 40, 15, 2, 52, 331, 84, 71, 17, 91, 62, 212, 49, 75, 16, 69, 61, 346]","(True, '25분 6초')"
