Sebekx,grandmaster,717,"[('annie', 68, 43, 20), ('syndra', 57, 25, 19), ('varus', 52, 13, 12), ('tristana', 63, 15, 9), ('karma', 71, 5, 2), ('twistedfate', 57, 4, 3), ('renekton', 33, 1, 2), ('kassadin', 33, 1, 2), ('lux', 50, 1, 1), ('lucian', 100, 1, 0), ('senna', 100, 1, 0), ('viktor', 100, 1, 0), ('lissandra', 100, 1, 0), ('lulu', 0, 0, 1), ('nautilus', 0, 0, 1)]"
4006114,grandmaster,717,"[('nami', 71, 32, 13), ('karma', 45, 17, 21), ('nautilus', 41, 12, 17), ('renata', 65, 17, 9), ('lulu', 52, 11, 10), ('rakan', 57, 8, 6), ('tahmkench', 64, 7, 4), ('sett', 50, 4, 4), ('alistar', 100, 7, 0), ('bard', 57, 4, 3), ('yuumi', 60, 3, 2), ('thresh', 67, 2, 1), ('yasuo', 100, 2, 0), ('gragas', 50, 1, 1), ('leona', 0, 0, 2), ('lux', 100, 1, 0), ('maokai', 100, 1, 0), ('pyke', 0, 0, 1), ('rumble', 0, 0, 1), ('jhin', 0, 0, 1), ('braum', 0, 0, 1), ('soraka', 0, 0, 1), ('morgana', 0, 0, 1)]"
I am yours,grandmaster,717,"[('renata', 55, 83, 68), ('karma', 43, 43, 56), ('nautilus', 56, 55, 43), ('yuumi', 45, 21, 26), ('leona', 64, 29, 16), ('tahmkench', 51, 22, 21), ('senna', 66, 27, 14), ('rakan', 45, 17, 21), ('sett', 45, 17, 21), ('alistar', 47, 16, 18), ('lulu', 71, 15, 6), ('lux', 50, 9, 9), ('thresh', 44, 8, 10), ('nami', 65, 11, 6), ('jhin', 53, 9, 8), ('pantheon', 47, 8, 9), ('gragas', 67, 10, 5), ('bard', 56, 5, 4), ('ashe', 33, 3, 6), ('rell', 63, 5, 3), ('maokai', 71, 5, 2), ('sona', 60, 3, 2), ('blitzcrank', 60, 3, 2), ('amumu', 75, 3, 1), ('nidalee', 50, 2, 2), ('seraphine', 50, 2, 2), ('galio', 67, 2, 1), ('drmundo', 33, 1, 2), ('trundle', 50, 1, 1), ('ornn', 50, 1, 1), ('pyke', 50, 1, 1), ('braum', 50, 1, 1), ('missfortune', 50, 1, 1), ('morgana', 0, 0, 2), ('ezreal', 0, 0, 2), ('ziggs', 0, 0, 2), ('yasuo', 100, 1, 0), ('rumble', 100, 1, 0), ('camille', 100, 1, 0), ('renekton', 100, 1, 0), ('kaisa', 100, 1, 0), ('zilean', 100, 1, 0), ('annie', 0, 0, 1), ('xerath', 0, 0, 1), ('lucian', 0, 0, 1), ('leesin', 0, 0, 1), ('swain', 0, 0, 1), ('ahri', 0, 0, 1), ('janna', 0, 0, 1), ('jarvaniv', 0, 0, 1), ('taric', 0, 0, 1), ('zac', 0, 0, 1), ('poppy', 0, 0, 1), ('neeko', 0, 0, 1), ('xayah', 0, 0, 1), ('shen', 0, 0, 1)]"
이 쁜 채 팅,grandmaster,716,"[('fizz', 60, 120, 79), ('blitzcrank', 57, 13, 10), ('sett', 38, 3, 5), ('sivir', 67, 4, 2)]"
피그차이나,grandmaster,736,"[('ezreal', 62, 36, 22), ('jinx', 71, 25, 10), ('kaisa', 62, 18, 11), ('gragas', 62, 16, 10), ('missfortune', 50, 13, 13), ('xayah', 64, 14, 8), ('samira', 63, 10, 6), ('tristana', 80, 8, 2), ('nautilus', 33, 3, 6), ('caitlyn', 57, 4, 3), ('thresh', 67, 4, 2), ('ziggs', 60, 3, 2), ('lucian', 100, 3, 0), ('senna', 33, 1, 2), ('jhin', 50, 1, 1), ('lulu', 0, 0, 2), ('janna', 100, 1, 0), ('poppy', 0, 0, 1)]"
금방1,grandmaster,714,"[('rell', 61, 99, 62), ('senna', 56, 33, 26), ('lulu', 56, 23, 18), ('nautilus', 55, 18, 15), ('karma', 53, 16, 14), ('leona', 46, 12, 14), ('renata', 46, 6, 7), ('nami', 56, 5, 4), ('thresh', 67, 4, 2), ('blitzcrank', 33, 2, 4), ('alistar', 17, 1, 5), ('yuumi', 40, 2, 3), ('lux', 40, 2, 3), ('tahmkench', 100, 3, 0), ('kaisa', 67, 2, 1), ('jhin', 67, 2, 1), ('soraka', 67, 2, 1), ('ezreal', 33, 1, 2), ('pyke', 0, 0, 3), ('morgana', 0, 0, 3), ('samira', 50, 1, 1), ('braum', 50, 1, 1), ('viego', 100, 1, 0)]"
에 넥,grandmaster,713,"[('talon', 55, 215, 177), ('renekton', 51, 18, 17), ('qiyana', 47, 7, 8), ('darius', 60, 3, 2), ('viego', 50, 2, 2), ('nocturne', 25, 1, 3), ('malphite', 100, 3, 0), ('anivia', 67, 2, 1), ('thresh', 33, 1, 2), ('vex', 50, 1, 1), ('nautilus', 50, 1, 1), ('irelia', 0, 0, 2), ('samira', 100, 1, 0), ('jhin', 100, 1, 0), ('jax', 100, 1, 0), ('sett', 0, 0, 1), ('sylas', 0, 0, 1), ('leona', 0, 0, 1), ('monkeyking', 0, 0, 1), ('akali', 0, 0, 1), ('pyke', 0, 0, 1)]"
T1 Smash1,grandmaster,711,"[('jinx', 59, 38, 26), ('aphelios', 65, 37, 20), ('kaisa', 49, 17, 18), ('ezreal', 47, 16, 18), ('jhin', 42, 13, 18), ('samira', 66, 19, 10), ('draven', 47, 9, 10), ('kalista', 56, 10, 8), ('vayne', 59, 10, 7), ('nautilus', 50, 8, 8), ('xayah', 67, 10, 5), ('lucian', 54, 7, 6), ('zeri', 33, 3, 6), ('karma', 63, 5, 3), ('sett', 50, 4, 4), ('varus', 25, 2, 6), ('caitlyn', 43, 3, 4), ('gragas', 67, 4, 2), ('tristana', 40, 2, 3), ('leona', 20, 1, 4), ('missfortune', 100, 4, 0), ('rakan', 67, 2, 1), ('yasuo', 67, 2, 1), ('yuumi', 100, 2, 0), ('thresh', 50, 1, 1), ('rell', 100, 1, 0), ('senna', 0, 0, 1), ('taliyah', 0, 0, 1), ('kogmaw', 0, 0, 1), ('twitch', 0, 0, 1), ('alistar', 0, 0, 1)]"
asdasdsada,grandmaster,710,"[('ahri', 62, 49, 30), ('vex', 64, 47, 26), ('leblanc', 59, 38, 26), ('orianna', 52, 24, 22), ('syndra', 56, 22, 17), ('viktor', 62, 16, 10), ('lucian', 41, 9, 13), ('zoe', 43, 9, 12), ('akali', 43, 9, 12), ('sylas', 65, 11, 6), ('ryze', 56, 9, 7), ('nautilus', 71, 10, 4), ('twistedfate', 55, 6, 5), ('ezreal', 27, 3, 8), ('jayce', 18, 2, 9), ('vayne', 70, 7, 3), ('yasuo', 60, 6, 4), ('yone', 40, 4, 6), ('graves', 56, 5, 4), ('xayah', 44, 4, 5), ('jinx', 43, 3, 4), ('senna', 83, 5, 1), ('lux', 80, 4, 1), ('zeri', 60, 3, 2), ('blitzcrank', 60, 3, 2), ('leesin', 40, 2, 3), ('renekton', 0, 0, 4), ('taliyah', 33, 1, 2), ('tristana', 33, 1, 2), ('braum', 33, 1, 2), ('kaisa', 0, 0, 3), ('corki', 100, 2, 0), ('galio', 100, 2, 0), ('gragas', 50, 1, 1), ('aatrox', 50, 1, 1), ('irelia', 0, 0, 2), ('veigar', 0, 0, 2), ('thresh', 0, 0, 2), ('vladimir', 0, 0, 2), ('aphelios', 100, 1, 0), ('seraphine', 100, 1, 0), ('malzahar', 100, 1, 0), ('azir', 100, 1, 0), ('varus', 100, 1, 0), ('samira', 100, 1, 0), ('rakan', 0, 0, 1), ('jax', 0, 0, 1), ('lulu', 0, 0, 1), ('tahmkench', 0, 0, 1), ('kassadin', 0, 0, 1), ('akshan', 0, 0, 1), ('fiora', 0, 0, 1), ('jhin', 0, 0, 1), ('tryndamere', 0, 0, 1), ('pyke', 0, 0, 1), ('alistar', 0, 0, 1), ('lissandra', 0, 0, 1), ('hecarim', 0, 0, 1), ('malphite', 0, 0, 1)]"
huangshang1,grandmaster,703,"[('xayah', 52, 28, 26), ('samira', 48, 25, 27), ('aphelios', 58, 21, 15), ('kaisa', 64, 18, 10), ('lucian', 57, 16, 12), ('zeri', 50, 14, 14), ('ezreal', 78, 21, 6), ('nautilus', 48, 12, 13), ('jinx', 52, 12, 11), ('lulu', 42, 8, 11), ('karma', 47, 8, 9), ('senna', 40, 6, 9), ('rakan', 88, 7, 1), ('jhin', 71, 5, 2), ('kalista', 14, 1, 6), ('missfortune', 20, 1, 4), ('tristana', 33, 1, 2), ('lux', 100, 1, 0), ('alistar', 100, 1, 0), ('tahmkench', 0, 0, 1), ('monkeyking', 0, 0, 1)]"
LCK Progamer,grandmaster,709,"[('nautilus', 54, 67, 57), ('karma', 56, 40, 31), ('rakan', 63, 35, 21), ('thresh', 58, 31, 22), ('leona', 52, 27, 25), ('pyke', 52, 16, 15), ('yuumi', 48, 15, 16), ('gragas', 44, 11, 14), ('sett', 50, 12, 12), ('renata', 43, 9, 12), ('tahmkench', 47, 8, 9), ('alistar', 50, 8, 8), ('lulu', 73, 11, 4), ('lux', 57, 8, 6), ('nami', 54, 7, 6), ('jhin', 33, 4, 8), ('senna', 78, 7, 2), ('braum', 50, 3, 3), ('galio', 0, 0, 5), ('bard', 75, 3, 1), ('blitzcrank', 50, 2, 2), ('ziggs', 33, 1, 2), ('rell', 33, 1, 2), ('zilean', 50, 1, 1), ('amumu', 100, 1, 0), ('lucian', 100, 1, 0), ('trundle', 0, 0, 1), ('ezreal', 0, 0, 1), ('jinx', 0, 0, 1), ('kaisa', 0, 0, 1), ('vex', 0, 0, 1), ('xerath', 0, 0, 1)]"
LSBB,grandmaster,727,"[('ahri', 64, 76, 42), ('leblanc', 47, 41, 46), ('vex', 64, 50, 28), ('viktor', 39, 19, 30), ('sylas', 59, 27, 19), ('viego', 46, 21, 25), ('akali', 53, 21, 19), ('yone', 46, 18, 21), ('zoe', 46, 17, 20), ('syndra', 63, 22, 13), ('ryze', 52, 12, 11), ('lucian', 48, 11, 12), ('leesin', 56, 10, 8), ('renekton', 47, 8, 9), ('galio', 53, 8, 7), ('irelia', 29, 4, 10), ('twistedfate', 50, 6, 6), ('veigar', 42, 5, 7), ('jhin', 36, 4, 7), ('karma', 70, 7, 3), ('taliyah', 40, 4, 6), ('zed', 78, 7, 2), ('lissandra', 56, 5, 4), ('yasuo', 44, 4, 5), ('azir', 38, 3, 5), ('orianna', 57, 4, 3), ('graves', 57, 4, 3), ('gragas', 67, 4, 2), ('kassadin', 50, 3, 3), ('sett', 33, 2, 4), ('jayce', 50, 2, 2), ('nautilus', 50, 2, 2), ('swain', 0, 0, 4), ('corki', 0, 0, 4), ('pantheon', 67, 2, 1), ('xayah', 0, 0, 3), ('rumble', 50, 1, 1), ('volibear', 50, 1, 1), ('kaisa', 50, 1, 1), ('aphelios', 50, 1, 1), ('shen', 50, 1, 1), ('vayne', 0, 0, 2), ('malphite', 0, 0, 2), ('ezreal', 0, 0, 2), ('ashe', 100, 1, 0), ('xerath', 100, 1, 0), ('fiora', 100, 1, 0), ('monkeyking', 100, 1, 0), ('sion', 100, 1, 0), ('leona', 100, 1, 0), ('caitlyn', 100, 1, 0), ('jinx', 100, 1, 0), ('malzahar', 100, 1, 0), ('akshan', 0, 0, 1), ('samira', 0, 0, 1), ('lulu', 0, 0, 1), ('braum', 0, 0, 1), ('tristana', 0, 0, 1), ('karthus', 0, 0, 1), ('zeri', 0, 0, 1), ('darius', 0, 0, 1), ('diana', 0, 0, 1), ('jarvaniv', 0, 0, 1)]"
LastBloodShen,grandmaster,709,"[('shen', 63, 109, 65), ('renekton', 57, 4, 3), ('lux', 50, 3, 3), ('shaco', 40, 2, 3), ('leesin', 75, 3, 1), ('akshan', 33, 1, 2), ('leona', 33, 1, 2), ('leblanc', 33, 1, 2), ('nautilus', 50, 1, 1), ('karma', 50, 1, 1), ('jax', 50, 1, 1), ('sejuani', 100, 1, 0), ('kayn', 100, 1, 0), ('rakan', 0, 0, 1), ('garen', 0, 0, 1), ('gnar', 0, 0, 1), ('rumble', 0, 0, 1), ('renata', 0, 0, 1), ('thresh', 0, 0, 1), ('nidalee', 0, 0, 1), ('ezreal', 0, 0, 1), ('nocturne', 0, 0, 1), ('xinzhao', 0, 0, 1), ('zed', 0, 0, 1)]"
베란다원슝이,grandmaster,709,"[('viego', 57, 77, 57), ('leesin', 46, 52, 61), ('talon', 57, 56, 43), ('graves', 62, 38, 23), ('kindred', 65, 34, 18), ('hecarim', 64, 25, 14), ('xinzhao', 42, 16, 22), ('diana', 38, 12, 20), ('monkeyking', 48, 12, 13), ('ekko', 61, 14, 9), ('zac', 64, 14, 8), ('jarvaniv', 50, 9, 9), ('volibear', 50, 8, 8), ('gwen', 38, 6, 10), ('taliyah', 53, 8, 7), ('riven', 33, 5, 10), ('nidalee', 42, 5, 7), ('poppy', 80, 8, 2), ('gragas', 33, 3, 6), ('nunu', 29, 2, 5), ('lillia', 20, 1, 4), ('qiyana', 33, 1, 2), ('elise', 33, 1, 2), ('rumble', 33, 1, 2), ('karthus', 0, 0, 3), ('illaoi', 0, 0, 3), ('ezreal', 50, 1, 1), ('rengar', 50, 1, 1), ('twitch', 50, 1, 1), ('zed', 0, 0, 2), ('corki', 100, 1, 0), ('fiddlesticks', 100, 1, 0), ('trundle', 100, 1, 0), ('malphite', 100, 1, 0), ('blitzcrank', 100, 1, 0), ('vex', 0, 0, 1), ('annie', 0, 0, 1), ('jayce', 0, 0, 1), ('jhin', 0, 0, 1), ('nautilus', 0, 0, 1), ('kaisa', 0, 0, 1), ('karma', 0, 0, 1), ('nasus', 0, 0, 1)]"
모노 슈리마 ,grandmaster,708,"[('ezreal', 57, 35, 26), ('kalista', 76, 37, 12), ('lucian', 62, 26, 16), ('kaisa', 60, 25, 17), ('diana', 59, 17, 12), ('caitlyn', 64, 16, 9), ('karma', 50, 11, 11), ('khazix', 40, 8, 12), ('tristana', 44, 8, 10), ('twitch', 35, 6, 11), ('jhin', 50, 8, 8), ('swain', 40, 6, 9), ('jinx', 40, 6, 9), ('leesin', 42, 5, 7), ('xayah', 73, 8, 3), ('aphelios', 36, 4, 7), ('talon', 27, 3, 8), ('ekko', 18, 2, 9), ('nidalee', 50, 4, 4), ('varus', 38, 3, 5), ('vayne', 100, 7, 0), ('samira', 29, 2, 5), ('yasuo', 67, 4, 2), ('zed', 50, 3, 3), ('zeri', 50, 3, 3), ('vex', 60, 3, 2), ('senna', 40, 2, 3), ('jayce', 75, 3, 1), ('kogmaw', 50, 2, 2), ('pyke', 0, 0, 4), ('xerath', 100, 3, 0), ('vladimir', 100, 3, 0), ('sivir', 67, 2, 1), ('leona', 67, 2, 1), ('alistar', 0, 0, 3), ('akshan', 0, 0, 3), ('thresh', 100, 2, 0), ('ashe', 50, 1, 1), ('taliyah', 0, 0, 2), ('camille', 100, 1, 0), ('yone', 100, 1, 0), ('anivia', 100, 1, 0), ('missfortune', 0, 0, 1)]"
sry king,grandmaster,707,"[('alistar', 66, 49, 25), ('nautilus', 61, 35, 22), ('blitzcrank', 67, 22, 11), ('leona', 66, 21, 11), ('karma', 38, 12, 20), ('tahmkench', 67, 18, 9), ('rakan', 43, 9, 12), ('lux', 40, 6, 9), ('nami', 43, 6, 8), ('maokai', 43, 6, 8), ('sett', 54, 7, 6), ('renata', 58, 7, 5), ('galio', 40, 4, 6), ('janna', 67, 6, 3), ('thresh', 75, 6, 2), ('lulu', 50, 4, 4), ('gragas', 50, 3, 3), ('xerath', 50, 3, 3), ('ezreal', 100, 5, 0), ('lissandra', 60, 3, 2), ('zyra', 20, 1, 4), ('bard', 75, 3, 1), ('amumu', 50, 2, 2), ('missfortune', 100, 3, 0), ('twitch', 33, 1, 2), ('sona', 0, 0, 3), ('nunu', 50, 1, 1), ('braum', 50, 1, 1), ('morgana', 50, 1, 1), ('pyke', 0, 0, 2), ('syndra', 0, 0, 2), ('brand', 0, 0, 2), ('caitlyn', 0, 0, 2), ('soraka', 0, 0, 2), ('zed', 100, 1, 0), ('kaisa', 100, 1, 0), ('ashe', 100, 1, 0), ('lucian', 100, 1, 0), ('malzahar', 100, 1, 0), ('jayce', 0, 0, 1), ('trundle', 0, 0, 1), ('sejuani', 0, 0, 1), ('vex', 0, 0, 1), ('veigar', 0, 0, 1), ('zac', 0, 0, 1), ('yuumi', 0, 0, 1), ('singed', 0, 0, 1), ('samira', 0, 0, 1)]"
pos6,grandmaster,690,"[('qiyana', 58, 38, 27), ('leblanc', 63, 27, 16), ('vex', 53, 21, 19), ('ahri', 58, 18, 13), ('sylas', 76, 13, 4), ('zoe', 71, 5, 2), ('akali', 57, 4, 3), ('syndra', 100, 3, 0), ('viktor', 100, 2, 0), ('ekko', 100, 1, 0), ('veigar', 100, 1, 0), ('tryndamere', 100, 1, 0), ('yuumi', 0, 0, 1)]"
su yi ming,grandmaster,706,"[('jayce', 51, 96, 93), ('gwen', 47, 66, 73), ('graves', 58, 73, 52), ('gragas', 55, 53, 43), ('leona', 57, 39, 29), ('gnar', 56, 35, 27), ('tryndamere', 57, 35, 26), ('nautilus', 46, 27, 32), ('rumble', 45, 22, 27), ('karma', 49, 22, 23), ('gangplank', 43, 19, 25), ('kennen', 29, 12, 29), ('camille', 47, 15, 17), ('renekton', 55, 16, 13), ('leesin', 50, 14, 14), ('irelia', 68, 17, 8), ('malphite', 63, 15, 9), ('jax', 35, 7, 13), ('rakan', 39, 7, 11), ('sion', 67, 8, 4), ('akali', 50, 6, 6), ('sett', 42, 5, 7), ('fiora', 45, 5, 6), ('lux', 44, 4, 5), ('tahmkench', 57, 4, 3), ('vladimir', 100, 6, 0), ('aatrox', 67, 4, 2), ('akshan', 17, 1, 5), ('quinn', 60, 3, 2), ('galio', 60, 3, 2), ('lulu', 40, 2, 3), ('lucian', 20, 1, 4), ('senna', 25, 1, 3), ('ornn', 100, 3, 0), ('alistar', 67, 2, 1), ('volibear', 67, 2, 1), ('janna', 67, 2, 1), ('braum', 67, 2, 1), ('ahri', 33, 1, 2), ('viktor', 50, 1, 1), ('jarvaniv', 50, 1, 1), ('sejuani', 50, 1, 1), ('teemo', 50, 1, 1), ('pantheon', 0, 0, 2), ('shyvana', 100, 1, 0), ('darius', 100, 1, 0), ('monkeyking', 100, 1, 0), ('blitzcrank', 100, 1, 0), ('xinzhao', 100, 1, 0), ('hecarim', 100, 1, 0), ('nidalee', 100, 1, 0), ('mordekaiser', 100, 1, 0), ('nami', 0, 0, 1), ('sylas', 0, 0, 1), ('nasus', 0, 0, 1), ('jhin', 0, 0, 1), ('kayle', 0, 0, 1), ('vayne', 0, 0, 1), ('syndra', 0, 0, 1), ('lillia', 0, 0, 1)]"
샌박짱구이주현,grandmaster,706,"[('leblanc', 59, 22, 15), ('ahri', 69, 20, 9), ('jayce', 50, 14, 14), ('yasuo', 81, 17, 4), ('yone', 61, 11, 7), ('vex', 61, 11, 7), ('viktor', 47, 8, 9), ('syndra', 47, 8, 9), ('sylas', 41, 7, 10), ('orianna', 41, 7, 10), ('irelia', 75, 12, 4), ('akali', 47, 7, 8), ('zoe', 40, 6, 9), ('lucian', 50, 7, 7), ('ryze', 42, 5, 7), ('kaisa', 44, 4, 5), ('twistedfate', 38, 3, 5), ('karma', 50, 3, 3), ('tristana', 80, 4, 1), ('corki', 40, 2, 3), ('cassiopeia', 20, 1, 4), ('riven', 75, 3, 1), ('sett', 25, 1, 3), ('vladimir', 25, 1, 3), ('lux', 67, 2, 1), ('lissandra', 67, 2, 1), ('fiora', 67, 2, 1), ('taliyah', 67, 2, 1), ('fizz', 67, 2, 1), ('qiyana', 100, 2, 0), ('galio', 100, 2, 0), ('kalista', 100, 2, 0), ('kennen', 100, 2, 0), ('ezreal', 50, 1, 1), ('jax', 50, 1, 1), ('rumble', 50, 1, 1), ('renekton', 50, 1, 1), ('yuumi', 50, 1, 1), ('azir', 0, 0, 2), ('tryndamere', 0, 0, 2), ('gwen', 100, 1, 0), ('sion', 100, 1, 0), ('zilean', 100, 1, 0), ('neeko', 100, 1, 0), ('ekko', 100, 1, 0), ('kassadin', 100, 1, 0), ('diana', 0, 0, 1), ('poppy', 0, 0, 1), ('malzahar', 0, 0, 1), ('zed', 0, 0, 1), ('nautilus', 0, 0, 1), ('aatrox', 0, 0, 1), ('camille', 0, 0, 1), ('xayah', 0, 0, 1), ('morgana', 0, 0, 1), ('jhin', 0, 0, 1), ('xerath', 0, 0, 1), ('talon', 0, 0, 1)]"
hulatang,grandmaster,704,"[('gwen', 51, 54, 51), ('jayce', 54, 54, 46), ('irelia', 57, 42, 32), ('gangplank', 46, 33, 38), ('camille', 57, 40, 30), ('kennen', 52, 36, 33), ('jax', 50, 30, 30), ('renekton', 66, 38, 20), ('graves', 44, 24, 31), ('fiora', 55, 24, 20), ('akali', 50, 21, 21), ('gragas', 56, 23, 18), ('aatrox', 45, 17, 21), ('leesin', 56, 18, 14), ('gnar', 66, 19, 10), ('riven', 59, 16, 11), ('sett', 60, 12, 8), ('monkeyking', 67, 12, 6), ('tryndamere', 56, 10, 8), ('orianna', 33, 5, 10), ('tahmkench', 57, 8, 6), ('malphite', 58, 7, 5), ('sion', 36, 4, 7), ('vladimir', 30, 3, 7), ('swain', 44, 4, 5), ('sylas', 38, 3, 5), ('karma', 71, 5, 2), ('ezreal', 57, 4, 3), ('viego', 57, 4, 3), ('lucian', 29, 2, 5), ('xayah', 67, 4, 2), ('ryze', 50, 3, 3), ('leblanc', 60, 3, 2), ('ahri', 60, 3, 2), ('senna', 20, 1, 4), ('olaf', 75, 3, 1), ('vex', 75, 3, 1), ('viktor', 50, 2, 2), ('lux', 0, 0, 4), ('vayne', 0, 0, 4), ('jinx', 67, 2, 1), ('nautilus', 67, 2, 1), ('neeko', 67, 2, 1), ('nidalee', 33, 1, 2), ('tristana', 33, 1, 2), ('alistar', 33, 1, 2), ('kalista', 33, 1, 2), ('volibear', 0, 0, 3), ('mordekaiser', 0, 0, 3), ('sejuani', 100, 2, 0), ('blitzcrank', 50, 1, 1), ('teemo', 50, 1, 1), ('rumble', 50, 1, 1), ('corki', 0, 0, 2), ('leona', 0, 0, 2), ('akshan', 0, 0, 2), ('kled', 0, 0, 2), ('yasuo', 100, 1, 0), ('varus', 100, 1, 0), ('darius', 100, 1, 0), ('yone', 0, 0, 1), ('kassadin', 0, 0, 1), ('rakan', 0, 0, 1), ('kaisa', 0, 0, 1), ('janna', 0, 0, 1), ('syndra', 0, 0, 1)]"
분 과,grandmaster,704,"[('katarina', 54, 200, 172), ('galio', 60, 21, 14), ('blitzcrank', 50, 2, 2), ('ahri', 100, 1, 0), ('gwen', 0, 0, 1)]"
qwer1213r1351,grandmaster,704,"[('tryndamere', 58, 150, 108), ('yone', 53, 101, 90), ('azir', 54, 65, 56), ('vayne', 54, 45, 38), ('akali', 55, 35, 29), ('jax', 52, 30, 28), ('kennen', 51, 19, 18), ('irelia', 50, 16, 16), ('veigar', 57, 16, 12), ('graves', 46, 13, 15), ('nasus', 46, 12, 14), ('jayce', 32, 8, 17), ('viktor', 55, 12, 10), ('kayle', 50, 10, 10), ('quinn', 64, 7, 4), ('gangplank', 40, 4, 6), ('senna', 22, 2, 7), ('akshan', 63, 5, 3), ('sylas', 13, 1, 7), ('trundle', 50, 3, 3), ('zeri', 33, 2, 4), ('camille', 0, 0, 6), ('kaisa', 60, 3, 2), ('vex', 60, 3, 2), ('corki', 20, 1, 4), ('ahri', 20, 1, 4), ('monkeyking', 75, 3, 1), ('ezreal', 25, 1, 3), ('gwen', 67, 2, 1), ('hecarim', 67, 2, 1), ('cassiopeia', 67, 2, 1), ('sion', 33, 1, 2), ('aphelios', 33, 1, 2), ('ryze', 50, 1, 1), ('talon', 50, 1, 1), ('malphite', 50, 1, 1), ('taliyah', 0, 0, 2), ('nautilus', 0, 0, 2), ('poppy', 0, 0, 2), ('fiora', 0, 0, 2), ('taric', 0, 0, 2), ('xerath', 0, 0, 2), ('gragas', 0, 0, 2), ('nidalee', 100, 1, 0), ('diana', 100, 1, 0), ('thresh', 100, 1, 0), ('soraka', 100, 1, 0), ('aatrox', 100, 1, 0), ('rell', 100, 1, 0), ('xayah', 100, 1, 0), ('kassadin', 100, 1, 0), ('ekko', 0, 0, 1), ('sett', 0, 0, 1), ('karthus', 0, 0, 1), ('olaf', 0, 0, 1), ('leblanc', 0, 0, 1), ('darius', 0, 0, 1), ('viego', 0, 0, 1), ('lucian', 0, 0, 1), ('rengar', 0, 0, 1), ('yuumi', 0, 0, 1), ('yasuo', 0, 0, 1)]"
로밍당하면겜안함,grandmaster,704,"[('neeko', 58, 91, 65), ('vex', 53, 63, 57), ('ahri', 57, 62, 47), ('viktor', 44, 40, 50), ('akshan', 54, 44, 37), ('zoe', 43, 26, 34), ('zeri', 67, 35, 17), ('syndra', 42, 14, 19), ('pantheon', 48, 15, 16), ('yone', 57, 13, 10), ('aatrox', 50, 11, 11), ('veigar', 36, 8, 14), ('gwen', 67, 14, 7), ('sylas', 57, 12, 9), ('pyke', 43, 9, 12), ('viego', 40, 8, 12), ('taliyah', 73, 11, 4), ('sett', 60, 9, 6), ('akali', 29, 4, 10), ('orianna', 55, 6, 5), ('renata', 27, 3, 8), ('graves', 50, 4, 4), ('yasuo', 57, 4, 3), ('twistedfate', 43, 3, 4), ('galio', 67, 4, 2), ('malphite', 50, 3, 3), ('leesin', 40, 2, 3), ('jax', 40, 2, 3), ('blitzcrank', 75, 3, 1), ('nautilus', 50, 2, 2), ('alistar', 50, 2, 2), ('renekton', 25, 1, 3), ('jhin', 25, 1, 3), ('ezreal', 0, 0, 4), ('fiora', 67, 2, 1), ('yuumi', 33, 1, 2), ('mordekaiser', 33, 1, 2), ('irelia', 0, 0, 3), ('kassadin', 0, 0, 3), ('poppy', 50, 1, 1), ('diana', 50, 1, 1), ('samira', 50, 1, 1), ('teemo', 50, 1, 1), ('olaf', 50, 1, 1), ('jayce', 50, 1, 1), ('ryze', 0, 0, 2), ('azir', 0, 0, 2), ('xerath', 0, 0, 2), ('senna', 100, 1, 0), ('monkeyking', 100, 1, 0), ('velkoz', 100, 1, 0), ('lucian', 100, 1, 0), ('camille', 100, 1, 0), ('malzahar', 100, 1, 0), ('lux', 100, 1, 0), ('leblanc', 100, 1, 0), ('fizz', 0, 0, 1), ('brand', 0, 0, 1), ('karma', 0, 0, 1), ('tristana', 0, 0, 1), ('xinzhao', 0, 0, 1), ('gragas', 0, 0, 1)]"
11baby,grandmaster,703,"[('nautilus', 58, 34, 25), ('rakan', 59, 30, 21), ('leona', 58, 28, 20), ('rell', 46, 18, 21), ('thresh', 56, 19, 15), ('renata', 47, 14, 16), ('yuumi', 59, 13, 9), ('karma', 41, 7, 10), ('sett', 63, 10, 6), ('alistar', 36, 5, 9), ('senna', 58, 7, 5), ('lulu', 50, 6, 6), ('blitzcrank', 64, 7, 4), ('viego', 56, 5, 4), ('nami', 56, 5, 4), ('tahmkench', 63, 5, 3), ('taric', 71, 5, 2), ('leesin', 60, 3, 2), ('lux', 75, 3, 1), ('zilean', 25, 1, 3), ('soraka', 33, 1, 2), ('galio', 33, 1, 2), ('shen', 50, 1, 1), ('karthus', 50, 1, 1), ('morgana', 50, 1, 1), ('xerath', 0, 0, 2), ('monkeyking', 100, 1, 0), ('xinzhao', 100, 1, 0), ('amumu', 100, 1, 0), ('tryndamere', 100, 1, 0), ('bard', 100, 1, 0), ('camille', 100, 1, 0), ('ahri', 100, 1, 0), ('kayn', 100, 1, 0), ('pyke', 100, 1, 0), ('pantheon', 0, 0, 1), ('chogath', 0, 0, 1), ('jarvaniv', 0, 0, 1), ('jinx', 0, 0, 1), ('hecarim', 0, 0, 1), ('maokai', 0, 0, 1), ('twitch', 0, 0, 1), ('braum', 0, 0, 1), ('trundle', 0, 0, 1), ('seraphine', 0, 0, 1)]"
