"[33, 75, 4, 153, 56, 284, 2, 44, 75, 51, 52, 77, 80, 56, 101, 141, -2, -2, 122, -2, -2, 118, 36, 11, 28, 0, 3, 105, -1, -1]","(True, '29분 25초')"
"[127, 0, 4, 60, 56, 9, 63, 89, 9, 64, -2, -2, 105, 0, 1, 37, -1, -1, 139, 36, 14, 3, 42, 12, 28, 60, 40, 52, 70, 10]","(False, '23분 2초')"
"[0, 54, 563, 25, 61, 28, 91, 53, 32, 130, -1, -1, 78, 55, 244, 3, 53, 57, 139, 53, 801, 1, 54, 50, 126, 75, 12, 69, 51, 70]","(False, '25분 28초')"
"[21, 53, 49, 139, 52, 124, 3, 0, 5, 134, -2, -2, 78, -2, -2, 112, 33, 3, 37, 54, 91, 157, 52, 29, 62, -2, -2, 69, -2, -2]","(True, '31분 0초')"
"[42, 67, 3, 139, 31, 29, 121, 92, 12, 28, 56, 34, 52, 54, 190, 149, 100, 3, 99, -1, -1, 1, 63, 8, 49, 54, 800, 97, -2, -2]","(False, '23분 33초')"
"[38, -2, -2, 37, 54, 37, 86, 56, 25, 62, -1, -1, 69, 57, 37, 2, 52, 44, 83, 58, 26, 122, 85, 54, 28, 57, 86, 65, -2, -2]","(False, '28분 0초')"
"[38, 53, 500, 144, 100, 1, 32, 59, 39, 62, -1, -1, 90, -2, -2, 98, 51, 41, 99, 52, 52, 31, -2, -2, 130, -1, -1, 93, 66, 32]","(False, '19분 34초')"
"[33, -1, -1, 37, 52, 161, 129, -2, -2, 68, 50, 4, 97, 50, 4, 42, 46, 13, 122, -1, -1, 55, -2, -2, 50, 49, 87, 151, -2, -2]","(False, '15분 21초')"
"[124, 57, 258, 139, 53, 252, 157, 71, 21, 154, 57, 21, 97, 33, 6, 47, 59, 41, 121, 77, 43, 1, 60, 5, 50, 29, 7, 15, 0, 1]","(False, '21분 49초')"
"[105, -2, -2, 89, 61, 232, 121, 40, 5, 149, 100, 3, 120, 55, 11, 68, -1, -1, 37, 44, 9, 133, 0, 1, 151, 60, 5, 155, 53, 655]","(True, '3분 14초')"
